Stock,Period,Quarterly Gross Profit Score,Quarterly Gross Profit Changed %,Annual Gross Profit Score,Annual Gross Profit Changed %,Quarterly Revenue Score,Quarterly Revenue Changed %,Annual Revenue Score,Annual Revenue Changed %,Quarterly EPS Score,Quarterly EPS Changed %,Annual EPS Score,Annual EPS Changed %
ATAX,2,0,-207.34,0,-210.04,0,-217.68,0,-270.02,0.0,-400.0,0.0,-182.51
ATEC,1,2,4575.56,2,410.53,2,2518.01,2,340.12,0.0,-83.5,0.0,-17.46
ATEC,2,0,-83.02,0,-33.42,0,-76.7,0,-35.87,0.0,-9.09,0.0,-83.91
ATEX,1,0,-229.94,0,-126.63,0,-54.63,0,-3444.93,0.0,-290.03,0.0,-70.48
ATEX,2,1,125.02,1,1137.68,0,-85.58,0,-93.07,0.0,-76.81,0.0,-85.09
ATLC,1,0,-64.84,0,-195.97,0,-58.3,0,-179.79,0.0,-81.0,2.0,64.91
ATLC,2,0,-77.34,1,336.36,0,-96.15,1,226.65,1.0,402.94,1.0,122.18
ATLO,1,0,-141.45,2,94.41,0,-141.45,2,94.41,2.0,3.47,0.0,-93.3
ATLO,2,1,34.28,1,11.42,1,34.28,1,11.42,1.0,268.46,1.0,288.1
ATNI,1,0,-76.94,2,168.92,2,342.56,2,237.55,0.0,-1882.04,0.0,-80.06
ATNI,2,1,277.78,0,-50.83,1,248.47,0,-55.54,0.0,-107.22,0.0,-329.16
ATNX,1,0,-227.68,2,684.75,0,-229.6,2,213.3,0.0,-88.92,0.0,-73.25
ATNX,2,1,279.52,0,-60.42,0,-18.88,0,-89.86,0.0,-2608.25,0.0,-53.31
ATRC,1,0,-88.64,0,-178.2,0,-84.12,0,-172.7,0.0,-506.07,0.0,-58.77
ATRC,2,1,258.76,0,-5.0,1,246.48,0,-6.04,0.0,-14.09,0.0,-103.99
ATRI,1,0,-55.84,0,-321.05,0,-58.62,0,-380.23,0.0,-578.26,2.0,208.7
ATRI,2,0,-21.96,0,-204.83,0,-14.64,0,-56.89,0.0,-121.66,0.0,-119.68
ATRO,1,2,123.43,0,-783.23,2,156.04,0,-820.0,0.0,-20.77,0.0,-90.58
ATRO,2,0,-73.8,0,-115.95,0,-35.38,0,-113.27,0.0,-45.87,1.0,344.32
ATRS,1,0,-62.4,0,-85.81,0,-56.14,0,-78.1,0.0,-0.0,0.0,-17.85
ATRS,2,1,72.88,1,526.01,1,1220.48,1,472.38,1.0,233.33,0.0,-103.65
ATSG,1,0,-252.69,0,-85.87,0,-116.91,0,-87.01,0.0,-68.0,0.0,-106.81
ATSG,2,1,522.73,1,170.8,1,336.61,1,481.17,0.0,-2231.25,1.0,1293.28
ATVI,1,2,394.0,2,377.01,2,1956.14,2,282.57,0.0,-548.75,2.0,337.97
ATVI,2,0,-89.31,0,-213.15,0,-85.84,0,-295.93,0.0,-73.99,0.0,-103.31
AUB,1,0,-15.13,0,-130.04,0,-15.13,0,-130.04,0.0,-104.51,0.0,-332.71
AUB,2,0,-44.67,0,-54.63,0,-44.67,0,-54.63,0.0,-73.08,0.0,-74.01
AUBN,1,2,6492.31,0,-227.42,2,6492.31,0,-227.42,2.0,348.17,0.0,-1.27
AUBN,2,1,114.29,1,39.64,1,114.29,1,39.64,0.0,-82.46,1.0,412.44
AUDC,1,2,59.94,2,19.41,0,-34.51,0,-25.11,0.0,-102.68,2.0,857.22
AUDC,2,1,54.35,1,14.57,1,97.22,1,9.9,1.0,160.7,0.0,-128.89
AVAV,1,2,145.99,0,-0.0,2,116.87,0,-1.23,0.0,-85.0,0.0,-108.11
AVAV,2,0,-126.45,1,82.72,0,-129.82,1,12.74,0.0,-102.21,1.0,379.43
AVDL,1,0,-228.41,0,-0.6,0,-468.83,0,-5.62,0.0,-105.52,0.0,-74.61
AVDL,2,0,-316.88,0,-411.54,0,-254.89,0,-363.81,1.0,3669.93,0.0,-197.51
AVEO,1,0,-93.24,2,1377.74,2,8634.53,2,1610.13,0.0,-11.44,2.0,291.94
AVEO,2,0,-569.82,0,-20.91,0,-270.23,0,-114.22,0.0,-91.52,0.0,-19.38
AVGO,1,2,210.84,0,-36.35,2,704.35,0,-31.94,2.0,338.07,0.0,-97.98
AVGO,2,1,288.89,0,-41.29,1,169.7,0,-53.93,0.0,-58.82,0.0,-112.74
AVGR,1,2,510.83,0,-26.16,2,262.2,2,175.59,0.0,-9.95,0.0,-5.29
AVGR,2,0,-38.32,1,188.3,0,-199.23,0,-57.93,0.0,-50.17,0.0,-112.9
AVID,1,2,534.11,2,300.85,2,269.4,0,-73.72,2.0,172.23,2.0,879.73
AVID,2,0,-89.11,0,-95.57,0,-67.67,0,-92.45,1.0,192.57,0.0,-83.36
AVNW,1,2,0.37,2,547.06,2,10.15,0,-482.14,0.0,-97.82,0.0,-122.89
AVNW,2,1,2476.09,0,-122.94,1,180.68,1,115.38,1.0,458.08,1.0,38.53
AVT,1,0,-110.89,0,-942.94,0,-108.57,0,-481.42,2.0,247.94,0.0,-153.75
AVT,2,1,202.13,0,-124.47,1,489.08,0,-72.38,0.0,-195.3,1.0,268.6
AWRE,1,0,-4.06,0,-84.69,2,24.53,0,-69.88,0.0,-73.22,0.0,-98.63
AWRE,2,1,171.62,0,-1386.89,1,166.77,0,-664.73,0.0,-76.67,0.0,-3850.0
AXAS,1,2,491.71,0,-126.85,2,709.14,0,-118.4,0.0,-96.11,0.0,-189.46
AXAS,2,0,-119.01,0,-21.72,0,-96.78,1,38.82,0.0,-294.57,1.0,113.03
AXDX,1,0,-132.33,0,-98.26,0,-119.39,0,-68.59,0.0,-44.35,0.0,-88.42
AXDX,2,1,480.04,1,454.13,1,842.72,1,78.99,0.0,-310.4,0.0,-337.16
AXGN,1,0,-103.71,0,-94.12,0,-105.45,0,-80.69,0.0,-1580.67,0.0,-75.06
AXGN,2,1,550.3,0,-33.62,1,678.62,0,-30.28,0.0,-71.45,0.0,-174.82
AXNX,1,0,-99.34,0,-59.0,0,-100.99,0,-61.88,0.0,-117.2,0.0,-16.34
AXNX,2,1,479.16,0,-41.69,1,412.36,1,310.03,0.0,-41.09,0.0,-434.33
AXTI,1,0,-87.35,2,166.54,0,-59.19,2,177.8,0.0,-50.0,0.0,-1579.71
AXTI,2,1,34.57,0,-542.23,1,121.29,0,-595.76,1.0,340.01,0.0,-114.53
AYTU,1,0,-0.35,2,34.09,2,233.37,2,177.47,0.0,-34.42,0.0,-18.26
AYTU,2,0,-108.51,1,2120.3,0,-110.97,1,634.75,0.0,-155.11,0.0,-13.13
AZN,1,2,863.53,0,-15.33,2,161.9,0,-11.75,2.0,506.09,2.0,446.78
AZN,2,0,-123.78,1,373.83,1,489.52,1,721.56,0.0,-314.11,0.0,-35.88
AZPN,1,2,349.1,0,-101.84,2,331.1,0,-98.06,2.0,555.85,0.0,-128.12
AZPN,2,0,-173.66,1,704.04,0,-177.8,1,560.15,0.0,-158.09,0.0,-106.38
BAND,1,2,152.85,2,279.28,2,221.58,2,240.65,0.0,-95.69,0.0,-168.02
BAND,2,1,56.93,0,-59.54,0,-14.0,0,-44.77,0.0,-3589.7,1.0,271.83
BANR,1,0,-40.94,0,-178.5,0,-40.94,0,-178.5,0.0,-89.15,0.0,-3156.94
BANR,2,1,300.31,0,-35.76,1,300.31,0,-35.76,1.0,26.27,0.0,-99.43
BASI,1,2,518.03,0,-58.95,2,22200.0,0,-41.05,0.0,-26.8,0.0,-45.83
BASI,2,0,-35.49,1,1240.62,1,103.9,1,655.18,0.0,-87.5,0.0,-150.0
BATRA,1,0,-107.58,0,-914.17,0,-107.58,0,-914.17,0.0,-953.67,0.0,-1682.76
BATRA,2,1,1900.0,0,-47.0,1,1900.0,0,-47.0,0.0,-80.39,0.0,-27.01
BATRK,1,0,-107.58,0,-914.17,0,-107.58,0,-914.17,0.0,-114.6,0.0,-1446.04
BATRK,2,1,1900.0,0,-47.0,1,1900.0,0,-47.0,0.0,-55.99,1.0,655.29
BBBY,1,0,-100.94,0,-79.55,0,-102.45,0,-178.08,0.0,-178.53,0.0,-187.76
BBBY,2,1,379.46,0,-162.2,1,282.3,0,-338.53,1.0,156.0,0.0,-297.23
BBCP,1,0,-132.87,0,-47.21,0,-35.97,0,-53.86,0.0,-293.16,0.0,-123.14
BBCP,2,1,2240.23,0,-2.92,1,2878.57,1,7.78,1.0,105.81,0.0,-77.8
BBGI,1,0,-13.47,0,-2774.29,0,-40.25,0,-1441.14,2.0,787.29,0.0,-331.25
BBGI,2,1,165.92,0,-127.49,1,234.06,0,-85.5,0.0,-9.88,1.0,208.27
BBIG,1,0,-134.52,2,18.5,0,-143.61,2,83.8,0.0,-72.04,,
BBIG,2,1,260.64,1,239.48,1,632.26,1,255.51,0.0,-317.65,,
BBQ,1,2,559.75,0,-13.49,2,31.26,2,431.94,2.0,172.7,0.0,-175.87
BBQ,2,1,41.21,0,-106.85,1,2217.44,0,-4.27,0.0,-116.47,1.0,164.07
BBSI,1,0,-113.32,0,-176.14,0,-81.09,0,-3941.18,0.0,-86.47,0.0,-47.73
BBSI,2,1,480.67,1,37.89,1,259.64,0,-92.27,1.0,436.57,1.0,61.98
BCBP,1,0,-103.64,0,-130.4,0,-103.64,0,-130.4,2.0,1313.98,0.0,-45.75
BCBP,2,1,589.95,0,-45.5,1,589.95,0,-45.5,1.0,129.17,1.0,81.99
BCDA,1,0,-45.17,0,-95.83,2,189.57,0,-55.38,0.0,-10.98,0.0,-55.95
BCDA,2,0,-47.13,0,-45.82,0,-64.84,1,281.0,0.0,-65.72,0.0,-82.25
BCML,1,2,28.12,0,-93.63,2,28.12,0,-93.63,0.0,-70.48,0.0,-102.35
BCML,2,1,126.34,1,21.76,1,126.34,1,21.76,1.0,134.46,1.0,431.61
BCOR,1,0,-1244.13,0,-97.86,0,-230.46,0,-81.67,0.0,-40.74,0.0,-9420.25
BCOR,2,1,105.97,1,56.32,1,122.75,1,181.28,0.0,-232.69,0.0,-84.64
BCOV,1,0,-0.76,2,3.1,2,287.6,0,-41.26,0.0,-66.67,0.0,-52.18
BCOV,2,1,17500.0,1,44.91,0,-11.36,1,108.04,1.0,335.29,0.0,-54.27
BEAT,1,2,191.45,0,-75.58,2,224.71,0,-71.98,2.0,392.31,0.0,-109.7
BEAT,2,0,-20114.29,1,31.39,0,-3967.65,1,0.26,0.0,-118.25,1.0,350.53
BECN,1,0,-217.37,0,-123.92,0,-273.99,0,-121.21,0.0,-169.57,0.0,-33.3
BECN,2,0,-27.74,0,-81.3,0,-45.11,0,-77.06,1.0,800.82,0.0,-312.92
BELFA,1,0,-323.02,2,139.79,0,-345.26,0,-46.8,0.0,-86.4,0.0,-151.89
BELFA,2,0,-79.03,0,-156.88,0,-83.43,0,-188.36,1.0,725.09,1.0,433.41
BELFB,1,0,-323.02,2,139.79,0,-345.26,0,-46.8,0.0,-255.03,2.0,273.17
BELFB,2,0,-79.03,0,-156.88,0,-83.43,0,-188.36,0.0,-86.4,0.0,-151.89
BFC,1,2,113.69,2,352.46,2,113.69,2,352.46,2.0,216.67,0.0,-97.2
BFC,2,0,-71.73,0,-76.15,0,-71.73,0,-76.15,1.0,559.38,1.0,3262.28
BFST,1,0,-27.65,2,78.61,0,-27.65,2,78.61,2.0,570.33,0.0,-57.38
BFST,2,0,-30.96,0,-33.13,0,-30.96,0,-33.13,0.0,-223.22,1.0,877.6
BGCP,1,2,140.24,0,-141.16,2,137.59,0,-139.8,0.0,-138.09,0.0,-119.83
BGCP,2,0,-1.15,0,-35.53,0,-8.35,0,-40.7,0.0,-58.33,1.0,107.49
BGFV,1,0,-113.12,2,221.02,0,-113.94,2,398.89,0.0,-54.83,2.0,176.2
BGFV,2,1,341.93,1,153.38,1,622.01,1,141.28,1.0,128.03,0.0,-370.54
BGNE,1,0,-95.09,0,-614.24,0,-74.46,0,-124.02,0.0,-10.34,0.0,-29.83
BGNE,2,0,-58.98,0,-99.1,1,48.66,1,788.61,0.0,-39.76,0.0,-93.25
BHF,1,0,-19.05,0,-42.99,0,-143.56,2,214.75,0.0,-18.6,0.0,-63.2
BHF,2,0,-47.33,0,-169.36,1,221.0,0,-189.29,0.0,-62.72,0.0,-159.04
BIIB,1,0,-83.81,0,-193.33,0,-86.87,0,-194.33,0.0,-24.98,0.0,-146.21
BIIB,2,0,-269.63,0,-27.65,0,-299.04,0,-28.41,0.0,-386.2,0.0,-43.73
BIOC,1,2,2280.06,0,-66.31,2,1789.07,2,295.4,0.0,-74.34,0.0,-39.93
BIOC,2,0,-82.38,0,-276.77,0,-93.54,0,-162.64,0.0,-92.7,0.0,-4.55
BIOL,1,2,565.22,0,-231.88,2,417.79,0,-1003.66,0.0,-103.58,0.0,-4.47
BIOL,2,0,-56.1,1,145.85,0,-27.25,0,-82.61,0.0,-49.35,0.0,-825.0
BJRI,1,0,-102.04,0,-1387.61,0,-101.72,0,-928.39,0.0,-117.22,0.0,-3419.59
BJRI,2,1,1544.92,0,-135.29,1,211.35,0,-51.76,0.0,-85.16,0.0,-145.31
BKCC,1,0,-51.17,0,-105.69,0,-51.17,0,-105.69,0.0,-95.33,0.0,-84.06
BKCC,2,0,-7.19,0,-50.47,0,-7.19,0,-50.47,0.0,-99.37,0.0,-215.86
BKEP,1,2,637.48,2,292.69,2,286.35,0,-103.21,2.0,1350.0,0.0,-90.81
BKEP,2,0,-50.18,0,-183.67,0,-139.48,1,4256.25,0.0,-90.0,0.0,-1076.09
BKNG,1,0,-105.93,0,-2427.72,0,-116.65,0,-1579.51,0.0,-121.69,0.0,-387.78
BKNG,2,1,1312.36,1,621.62,1,540.25,0,-74.52,1.0,373.55,0.0,-55.84
BKSC,1,2,7633.33,2,62.7,2,7633.33,2,62.7,2.0,515.68,0.0,-86.19
BKSC,2,0,-97.81,1,2.06,0,-97.81,1,2.06,0.0,-76.33,1.0,741.22
BKYI,1,2,700.33,0,-40.42,2,602.5,0,-22.63,0.0,-61.67,0.0,-940.51
BKYI,2,0,-115.17,0,-386.49,0,-1692.17,0,-132.05,0.0,-0.69,0.0,-72.96
BLBD,1,0,-225.98,0,-396.5,0,-210.05,0,-2185.0,0.0,-114.57,0.0,-199.94
BLBD,2,1,418.25,1,323.22,1,288.01,0,-117.29,1.0,122.86,0.0,-136.28
BLDP,1,0,-387.85,0,-16.78,0,-110.05,2,149.53,0.0,-100.0,0.0,-93.34
BLDP,2,1,109.0,0,-139.81,1,117.5,0,-148.22,0.0,-16.65,0.0,-224.99
BLDR,1,2,67.51,2,343.93,0,-42.99,2,405.39,2.0,603.24,2.0,403.14
BLDR,2,0,-7.62,0,-75.27,1,102.48,0,-158.55,0.0,-98.95,0.0,-98.1
BLFS,1,2,153.91,0,-60.45,2,174.34,0,-51.16,0.0,-98.63,0.0,-85.34
BLFS,2,0,-167.81,1,144.09,0,-139.55,1,132.88,0.0,-6681.33,0.0,-951.97
BLIN,1,0,-81.15,2,220.51,2,74.73,2,136.02,0.0,-172.42,0.0,-2.12
BLIN,2,1,28750.0,0,-28.98,1,171.58,0,-59.39,1.0,158.9,0.0,-69.29
BLKB,1,2,211.44,0,-55.15,2,275.41,0,-76.76,0.0,-551.47,0.0,-50.77
BLKB,2,0,-172.53,0,-65.8,0,-295.72,0,-19.82,0.0,-141.66,0.0,-84.6
BLMN,1,0,-84.03,0,-5379.27,0,-83.95,0,-7651.61,0.0,-75.29,0.0,-937.04
BLMN,2,1,340.48,1,130.15,1,178.18,1,113.54,0.0,-41.61,1.0,131.21
BLUE,1,0,-98.89,0,-0.79,0,-50.79,2,2641.32,0.0,-99.67,0.0,-10.36
BLUE,2,0,-404.73,0,-43.3,0,-111.15,0,-133.57,0.0,-695.33,0.0,-11.76
BMCH,1,2,21.0,0,-67.6,2,75.82,0,-116.17,0.0,-98.41,0.0,-107.31
BMCH,2,1,524.53,1,110.15,1,88.53,1,6.82,1.0,869.7,1.0,27.67
BMRA,1,2,230.11,2,243.82,2,134.46,2,539.36,0.0,-97.14,0.0,-78.2
BMRA,2,0,-130.51,0,-99.24,0,-144.12,0,-66.16,0.0,-349.96,0.0,-2.95
BMRC,1,2,23.16,0,-263.52,2,23.16,0,-263.52,0.0,-100.0,0.0,-92.28
BMRC,2,1,211.76,0,-93.11,1,211.76,0,-93.11,1.0,120.42,1.0,354.45
BMRN,1,2,456.28,0,-60.12,0,-146.96,0,-35.67,0.0,-103.61,2.0,5188.18
BMRN,2,0,-85.83,1,679.8,1,176.14,1,5.55,1.0,2011.3,0.0,-105.21
BMTC,1,2,378.24,0,-602.1,2,378.24,0,-602.1,0.0,-105.13,0.0,-104.66
BMTC,2,0,-101.54,0,-86.61,0,-101.54,0,-86.61,1.0,238.31,1.0,463.33
BNFT,1,2,470.14,0,-6.3,2,137.71,2,54.65,0.0,-325.17,0.0,-534.01
BNFT,2,0,-94.71,1,650.0,0,-75.01,1,7007.69,0.0,-93.59,0.0,-87.08
BNGO,1,0,-74.6,2,141.09,2,2018.27,0,-159.37,0.0,-84.13,0.0,-65.99
BNGO,2,1,243.32,0,-165.8,1,106.83,0,-34.23,0.0,-85.26,0.0,-28.18
BOCH,1,2,63.86,0,-150.29,2,63.86,0,-150.29,0.0,-96.38,0.0,-113.54
BOCH,2,0,-73.41,0,-21.87,0,-73.41,0,-21.87,1.0,554.72,1.0,333.28
BOKF,1,0,-103.08,0,-117.86,0,-103.08,0,-117.86,0.0,-99.67,0.0,-298.18
BOKF,2,1,338.64,1,229.41,1,338.64,1,229.41,1.0,2933.85,0.0,-79.73
BOMN,1,2,175.18,0,-0.69,2,37.5,0,-12.6,0.0,-106.3,0.0,-263.39
BOMN,2,0,-84.11,0,-22.73,0,-13.25,0,-9.23,1.0,115.79,0.0,-76.61
BOOM,1,0,-109.78,0,-293.52,0,-88.16,0,-294.4,0.0,-268.89,0.0,-987.67
BOOM,2,1,244.95,0,-63.54,1,167.75,0,-68.56,1.0,150.24,0.0,-95.4
BOSC,1,2,287.89,0,-120.1,2,7107.69,0,-72.22,2.0,103.19,0.0,-1192.62
BOSC,2,0,-316.97,0,-67.65,1,100.64,1,134.06,0.0,-3281.82,0.0,-76.66
BOTJ,1,2,58.33,0,-40.64,2,58.33,0,-40.64,2.0,554.0,0.0,-92.82
BOTJ,2,1,13.04,0,-5.64,1,13.04,0,-5.64,0.0,-49.29,1.0,855.39
BOXL,1,0,-135.82,0,-90.46,0,-42.71,0,-127.05,0.0,-50.0,0.0,-44.45
BOXL,2,0,-49.73,1,359.24,1,383.95,1,78.19,0.0,-30.01,0.0,-73.33
BPFH,1,0,-90.54,0,-17.91,0,-90.54,0,-17.91,2.0,260.0,0.0,-95.44
BPFH,2,1,1082.89,0,-12690.91,1,1082.89,0,-12690.91,0.0,-420.02,1.0,347.25
BPMC,1,0,-111.71,2,934.77,0,-101.08,2,2113.75,0.0,-118.76,2.0,607.14
BPMC,2,1,14698.07,0,-46.25,1,24931.35,0,-54.18,1.0,7413.52,0.0,-6.99
BPOP,1,0,-69.26,0,-182.2,0,-69.26,0,-182.2,0.0,-88.69,0.0,-97.26
BPOP,2,0,-36.47,0,-59.73,0,-36.47,0,-59.73,1.0,485.07,1.0,1078.65
BPY,1,2,153.06,0,-215.52,0,-41.52,0,-258.38,0.0,-17.64,0.0,-1283.38
BPY,2,0,-186.84,1,37.11,0,-99.28,0,-5.82,0.0,-48.49,0.0,-104.41
BRID,1,2,844.29,0,-144.15,2,2030.23,0,-41.61,0.0,-106.67,2.0,1112.95
BRID,2,0,-41.01,1,205.26,0,-60.18,1,98.1,1.0,900.0,0.0,-94.61
BRKL,1,2,643.45,0,-993.72,2,643.45,0,-993.72,2.0,1037.5,0.0,-887.69
BRKL,2,0,-99.41,0,-84.52,0,-99.41,0,-84.52,0.0,-101.87,0.0,-89.1
BRKR,1,0,-17.93,0,-157.51,2,11.06,0,-144.0,0.0,-7.64,0.0,-92.06
BRKR,2,1,1071.93,1,13.46,1,14500.0,1,27.25,1.0,252.9,1.0,373.96
BRKS,1,0,-94.92,0,-30.06,0,-88.58,0,-36.93,0.0,-109.75,0.0,-131.84
BRKS,2,1,552.09,1,22.69,1,19450.0,1,19.82,1.0,80.46,1.0,218.37
BRY,1,0,-117.31,0,-800.61,0,-100.98,0,-3150.48,0.0,-42.11,0.0,-165.6
BRY,2,1,214.67,0,-109.38,1,182.72,0,-96.07,0.0,-59.42,0.0,-135.5
BSBK,1,0,-75.61,2,254.84,0,-75.61,2,254.84,,,,
BSBK,2,1,156100.0,0,-281.89,1,156100.0,0,-281.89,,,,
BSET,1,0,-49.04,0,-1058.12,0,-32.66,0,-1308.65,2.0,76.43,0.0,-263.03
BSET,2,1,212.53,0,-288.24,1,200.95,0,-208.33,1.0,106.15,0.0,-127.89
BSQR,1,2,235.52,0,-142.26,2,135.92,0,-110.38,0.0,-12.5,0.0,-31.48
BSQR,2,0,-2330.2,0,-281.26,0,-626.04,0,-46.4,0.0,-66.67,0.0,-92.86
BSRR,1,0,-103.47,0,-55.86,0,-103.47,0,-55.86,2.0,340.99,0.0,-48.15
BSRR,2,1,417.6,0,-28.82,1,417.6,0,-28.82,1.0,139.2,1.0,658.38
BSVN,1,2,214.18,0,-100.89,2,214.18,0,-100.89,0.0,-288.95,0.0,-937.82
BSVN,2,0,-47.24,1,5.49,0,-47.24,1,5.49,0.0,-55.89,0.0,-117.17
BUSE,1,0,-62.59,0,-137.89,0,-62.59,0,-137.89,0.0,-137.28,0.0,-69.3
BUSE,2,1,59.97,1,28.86,1,59.97,1,28.86,0.0,-71.78,0.0,-118.05
BWAY,1,0,-16.12,0,-8.19,2,55.3,0,-13.22,0.0,-58.34,,
BWAY,2,1,145.49,1,1507.63,1,147.01,1,1532.22,0.0,-60.0,,
BWB,1,2,394.5,0,-40.2,2,394.5,0,-40.2,0.0,-196.25,0.0,-54.52
BWB,2,0,-412.27,0,-0.62,0,-412.27,0,-0.62,1.0,129.01,1.0,96.17
BWEN,1,0,-8.19,0,-94.7,0,-4491.23,0,-72.99,0.0,-66.67,0.0,-17.29
BWEN,2,0,-153.48,1,679.51,0,-104.4,1,389.03,0.0,-500.0,0.0,-85.08
BWFG,1,0,-74.44,0,-559.55,0,-74.44,0,-559.55,2.0,2438.44,0.0,-81.29
BWFG,2,1,5284.21,1,309.33,1,5284.21,1,309.33,0.0,-90.28,1.0,144.53
BYND,1,2,134.59,0,-92.73,2,147.6,0,-84.69,0.0,-85.2,0.0,-537.84
BYND,2,0,-75.28,0,-93.28,0,-199.58,1,40.54,0.0,-556.78,0.0,-1250.46
BZUN,1,0,-115.14,0,-27.92,0,-136.36,2,16.57,0.0,-101.59,0.0,-84.85
BZUN,2,1,205.73,0,-7.72,1,191.12,1,34.06,1.0,2879.49,0.0,-85.62
CAC,1,0,-70.03,0,-22.72,0,-70.03,0,-22.72,2.0,389.49,0.0,-89.74
CAC,2,1,335.48,1,23.62,1,335.48,1,23.62,0.0,-78.02,1.0,395.61
CACC,1,0,-127.22,0,-291.41,0,-127.93,0,-281.03,0.0,-121.67,0.0,-282.13
CACC,2,0,-89.91,0,-46.24,0,-93.54,0,-45.39,0.0,-30.41,0.0,-20.76
CAKE,1,0,-93.89,0,-541.11,0,-90.51,0,-411.94,0.0,-80.06,0.0,-1054.16
CAKE,2,1,269.79,1,2947.37,1,244.49,1,102.83,0.0,-9.48,1.0,197.34
CALB,1,0,-55.19,0,-77.77,0,-55.19,0,-77.77,0.0,-131.58,0.0,-169.33
CALB,2,1,243.69,0,-31.73,1,243.69,0,-31.73,1.0,1616.24,1.0,540.0
CALM,1,2,388.46,0,-52.68,2,152.6,0,-92.58,2.0,223.11,0.0,-16.08
CALM,2,0,-159.92,0,-105.53,0,-213.6,0,-123.65,0.0,-138.1,0.0,-121.17
CAMP,1,2,132.71,0,-45.89,2,29.47,2,208.62,0.0,-328.62,0.0,-4347.32
CAMP,2,1,154.45,0,-139.35,1,151.69,0,-113.74,0.0,-55.38,0.0,-95.78
CAMT,1,2,36.38,2,98.78,2,158.28,2,85.23,0.0,-82.06,0.0,-681.8
CAMT,2,0,-41.35,0,-80.45,0,-63.41,0,-72.29,1.0,335.73,0.0,-61.78
CAPR,1,0,-58.23,0,-112.46,0,-9.53,0,-6.83,0.0,-44.11,0.0,-91.08
CAPR,2,0,-56.63,0,-13.47,0,-346.31,0,-12.0,0.0,-576.23,0.0,-719.26
CAR,1,0,-106.69,0,-1573.44,0,-111.46,0,-7854.72,0.0,-379.29,0.0,-469.07
CAR,2,1,469.08,0,-49.58,1,279.77,0,-83.01,1.0,149.62,1.0,280.87
CARA,1,2,2035.43,2,351.15,2,1621.23,2,1115.95,2.0,1756.32,2.0,613.8
CARA,2,0,-116.9,0,-69.23,1,312.21,0,-96.54,0.0,-172.79,0.0,-94.14
CARE,1,0,-188.81,0,-171.08,0,-188.81,0,-171.08,,,,
CARE,2,1,256.59,0,-76.03,1,256.59,0,-76.03,,,,
CARG,1,0,-97.2,0,-127.01,0,-95.02,0,-121.42,0.0,-106.3,2.0,338.76
CARG,2,1,246.39,0,-33.88,1,239.43,0,-31.45,1.0,943.41,0.0,-109.36
CARV,1,0,-243.51,0,-69.31,0,-243.51,0,-69.31,0.0,-2307.03,0.0,-97.84
CARV,2,0,-42.3,0,-216.56,0,-42.3,0,-216.56,0.0,-91.74,0.0,-314.39
CASA,1,0,-16.55,2,192.1,0,-47.97,2,887.58,2.0,200.0,2.0,187.64
CASA,2,1,1858.93,0,-63.64,1,8242.42,0,-67.79,1.0,140.0,0.0,-184.45
CASH,1,2,1.4,0,-98.64,2,1.4,0,-98.64,2.0,548.43,0.0,-63.2
CASH,2,1,122.33,1,320.83,1,122.33,1,320.83,0.0,-61.34,1.0,1216.35
CASS,1,2,900.0,0,-314.43,2,0.25,0,-227.35,2.0,23.3,0.0,-934.01
CASS,2,1,106.45,0,-20.44,1,134.24,0,-33.52,1.0,128.11,0.0,-90.54
CASY,1,0,-92.96,0,-7.16,0,-68.97,0,-125.27,0.0,-107.88,2.0,185.06
CASY,2,1,230.11,1,99.43,1,182.9,0,-4.55,1.0,12.56,0.0,-139.38
CATC,1,0,-97.14,2,46.31,0,-97.14,2,46.31,2.0,728.51,0.0,-111.58
CATC,2,1,537.42,1,105.75,1,537.42,1,105.75,0.0,-2048.15,1.0,559.88
CATM,1,0,-84.62,0,-286.47,0,-108.28,0,-6206.45,0.0,-87.33,0.0,-104.95
CATM,2,1,262.22,1,181.92,1,182.75,1,102.88,1.0,425.0,1.0,1082.81
CATY,1,2,99.37,0,-443.96,2,99.37,0,-443.96,2.0,474.83,0.0,-489.56
CATY,2,1,140.43,0,-69.96,1,140.43,0,-69.96,0.0,-71.08,0.0,-91.58
CBAN,1,0,-69.03,0,-17.31,0,-69.03,0,-17.31,2.0,23.21,0.0,-132.83
CBAN,2,1,344.23,1,494.44,1,344.23,1,494.44,1.0,189.82,1.0,1606.44
CBFV,1,2,248.41,0,-143.04,2,248.41,0,-143.04,0.0,-343.71,2.0,612.0
CBFV,2,0,-138.76,0,-23.42,0,-138.76,0,-23.42,1.0,442.04,0.0,-87.75
CBLI,1,0,-57.49,0,-291.14,0,-47.86,0,-94.76,0.0,-150.0,0.0,-55.5
CBLI,2,0,-57.99,0,-385.89,0,-3.05,0,-6.81,0.0,-139.95,0.0,-75.92
CBNK,1,0,-75.81,2,107.08,0,-75.81,2,107.08,2.0,28.29,0.0,-71.13
CBNK,2,1,6.23,1,41.7,1,6.23,1,41.7,1.0,248.55,1.0,346.35
CBPO,1,2,186.46,0,-90.85,2,177.95,0,-69.66,2.0,126.56,0.0,-100.0
CBPO,2,0,-142.15,1,140.3,0,-153.52,1,203.85,0.0,-110.18,1.0,232.89
CBRL,1,0,-105.57,0,-1145.45,0,-84.47,0,-1405.11,0.0,-116.78,0.0,-1057.11
